time, xAcc, yAcc, zAcc, xAcc_calib, yAcc_calib, zAcc_calib, xAcc_linear, yAcc_linear, zAcc_linear, accMag
5.720001,-0.1997079,-0.8982546,0.1524673,0,0,0,0,0,0,-0.05947504
5.740021,-0.2268066,-0.9639287,0.1473388,0,0,0,0,0,0,-0.03757689
5.76001,-0.2268066,-0.9639287,0.1473388,0,0,0,0,0,0,-0.02398251
5.779999,-0.2612307,-1.044739,0.1312268,0,0,0,0,0,0,0.01627522
5.800018,-0.3120111,-1.06305,0.09924401,0,0,0,0,0,0,0.05089084
5.820007,-0.4138178,-1.043762,0.09387283,0,0,0,0,0,0,0.07680098
5.839996,-0.4594729,-1.076478,0.09997687,0,0,0,0,0,0,0.1099659
5.860016,-0.4594729,-1.076478,0.09997687,0,0,0,0,0,0,0.1289694
5.880005,-0.4885258,-1.090394,0.07263237,0,0,0,0,0,0,0.1477199
5.900024,-0.4248045,-1.082337,-0.01159659,0,0,0,0,0,0,0.1446327
5.920013,-0.5895997,-1.304261,-0.07726914,0,0,0,0,0,0,0.2442378
5.940002,-0.8745121,-1.117493,-0.00842243,0,0,0,0,0,0,0.2966583
5.960022,-0.837891,-0.8350218,-0.000854224,0,0,0,0,0,0,0.235812
5.980011,-0.837891,-0.8350218,-0.000854224,0,0,0,0,0,0,0.1967902
6,-0.2019049,-1.132874,-0.3516835,0,0,0,0,0,0,0.1790598
6.02002,-0.36792,-1.367493,0.09729128,0,0,0,0,0,0,0.2487943
6.040009,-0.5505372,-1.464661,0.6326905,0,0,0,0,0,0,0.390549
6.059998,-0.1938481,-0.9343871,0.3533935,0,0,0,0,0,0,0.2178652
6.080017,-0.1938481,-0.9343871,0.3533935,0,0,0,0,0,0,0.1114082
6.100006,-0.1538085,-0.8110973,0.1094978,0,0,0,0,0,0,-0.02424068
6.120026,-0.2026362,-0.9387828,0.006226966,0,0,0,0,0,0,-0.05750632
6.140015,-0.2775885,-1.03473,-0.06384274,0,0,0,0,0,0,-0.03420719
6.160004,-0.2775885,-1.03473,-0.06384274,0,0,0,0,0,0,-0.01979792
