time, xAcc, yAcc, zAcc, xAcc_calib, yAcc_calib, zAcc_calib, xAcc_linear, yAcc_linear, zAcc_linear, accMag
4.82,0.1313482,-0.8355104,-0.3111569,0.08317263,-0.9958348,-0.09063955,0.04817558,0.1603244,-0.2205173,-0.0798778
4.84,0.2011721,-0.8594364,-0.2972403,0.08553262,-0.9931068,-0.09477157,0.1156394,0.1336704,-0.2024688,-0.05233312
4.859999,0.281494,-0.8718872,-0.1483144,0.08945185,-0.9906825,-0.09584243,0.1920422,0.1187953,-0.052472,-0.04258814
4.879999,0.3022459,-0.8560179,-0.1090077,0.09370773,-0.9879892,-0.09610573,0.2085381,0.1319712,-0.01290195,-0.04816987
4.9,0.2834468,-0.8648076,-0.1043694,0.09750251,-0.9855255,-0.09627101,0.1859442,0.1207179,-0.008098349,-0.03789616
4.92,0.2834468,-0.8648076,-0.1043694,0.1012214,-0.9831112,-0.09643298,0.1822253,0.1183036,-0.007936381,-0.03276617
4.939999,0.2402345,-0.8953247,-0.1629638,0.1040017,-0.9813555,-0.0977636,0.1362329,0.08603078,-0.06520022,-0.008410261
4.959999,0.1823729,-0.9116825,-0.2896722,0.1055691,-0.9799621,-0.1016018,0.07680382,0.0682795,-0.1880704,0.008023384
4.98,0.1823729,-0.9116825,-0.2896722,0.1071052,-0.9785965,-0.1053632,0.07526774,0.06691396,-0.184309,0.008446574
5,0.1557613,-0.8941048,-0.3211664,0.1080783,-0.9769067,-0.1096793,0.04768298,0.08280188,-0.2114871,-0.001717927
5.019999,0.1372064,-0.9114382,-0.3133539,0.1086609,-0.9755974,-0.1137527,0.02854555,0.06415915,-0.1996012,0.008667291
5.039999,0.1333009,-0.9072885,-0.3033444,0.1091537,-0.9742312,-0.1175446,0.02414729,0.06694275,-0.1857998,0.00536373
5.059999,0.1328124,-0.915101,-0.3143311,0.1096268,-0.9730486,-0.1214803,0.02318553,0.05794764,-0.1928507,0.01162217
5.08,0.1328124,-0.915101,-0.3143311,0.1100905,-0.9718897,-0.1253373,0.02272182,0.05678868,-0.1889937,0.01155896
5.1,0.1494145,-0.9273075,-0.3358142,0.110877,-0.970998,-0.1295469,0.03853747,0.0436905,-0.2062674,0.02200515
5.119999,0.1352537,-0.9358529,-0.3563218,0.1113646,-0.9702952,-0.1340824,0.02388912,0.03444231,-0.2222395,0.02695041
5.139999,0.08007766,-0.9500121,-0.3868405,0.1107388,-0.9698895,-0.1391375,-0.03066117,0.01987737,-0.247703,0.03296122
5.16,0.08056623,-0.970277,-0.394653,0.1101354,-0.9698973,-0.1442478,-0.02956915,-0.000379741,-0.2504052,0.04411301
5.18,0.09814395,-0.9807751,-0.414672,0.1098955,-0.9701148,-0.1496563,-0.0117516,-0.01066029,-0.2650157,0.05044709
